date,store_id,product_id,beginning_inventory,received_inventory,expiry_date,units_sold,units_expired,units_marked_down,markdown_price,markdown_date,current_stock
2023-09-20,S006,P007,3,24,2023-10-04,4,0,0,,,23
2023-09-21,S006,P007,23,0,,17,0,0,,,6
2023-09-22,S006,P007,6,67,2023-10-04,17,0,0,,,56
2023-09-23,S006,P007,56,0,,11,0,0,,,45
2023-09-25,S006,P007,45,0,,23,0,0,,,22
2023-09-26,S006,P007,22,0,,7,0,0,,,15
2023-09-27,S006,P007,15,54,2023-10-09,19,0,0,,,50
2023-09-28,S006,P007,50,0,,2,0,0,,,48
2023-09-29,S006,P007,48,0,,7,5,0,,,36
2023-09-30,S006,P007,36,0,,11,0,0,,,25
2023-10-02,S006,P007,25,112,2023-10-13,32,0,0,,,105
2023-10-03,S006,P007,105,0,,5,0,0,,,100
2023-10-04,S006,P007,100,0,,30,0,0,,,70
2023-10-05,S006,P007,70,0,,10,0,0,,,60
2023-10-06,S006,P007,60,0,,11,0,0,,,49
2023-10-07,S006,P007,49,0,,20,0,0,,,29
2023-10-09,S006,P007,29,0,,16,0,0,,,13
2023-10-10,S006,P007,13,0,,13,0,0,,,0
2023-10-11,S006,P007,0,41,2023-10-27,28,0,0,,,13
2023-10-12,S006,P007,13,0,,11,0,0,,,2
2023-10-13,S006,P007,2,21,2023-10-28,7,0,0,,,16
2023-10-14,S006,P007,16,0,,16,0,0,,,0
2023-10-16,S006,P007,0,26,2023-10-30,15,0,0,,,11
2023-10-17,S006,P007,11,0,,10,0,0,,,1
2023-10-18,S006,P007,1,39,2023-11-03,13,0,0,,,27
2023-10-19,S006,P007,27,0,,13,0,0,,,14
2023-10-20,S006,P007,14,0,,6,0,1,1.58,2023-10-20,8
2023-10-21,S006,P007,8,0,,8,0,0,,,0
2023-10-23,S006,P007,0,48,2023-11-06,10,0,0,,,38
2023-10-24,S006,P007,38,0,,7,0,2,1.58,2023-10-24,31
2023-10-25,S006,P007,31,65,2023-11-08,21,0,0,,,75
2023-10-26,S006,P007,75,0,,34,0,0,,,41
2023-10-27,S006,P007,41,0,,5,0,0,,,36
2023-10-28,S006,P007,36,0,,36,2,0,,,0
2023-10-30,S006,P007,0,21,2023-11-11,5,0,0,,,16
2023-10-31,S006,P007,16,0,,16,0,0,,,0
2023-11-01,S006,P007,0,87,2023-11-14,31,0,0,,,56
2023-11-02,S006,P007,56,0,,22,0,0,,,34
2023-11-03,S006,P007,34,0,,7,0,0,,,27
2023-11-04,S006,P007,27,0,,27,0,0,,,0
2023-11-06,S006,P007,0,26,2023-11-20,13,0,0,,,13
2023-11-07,S006,P007,13,0,,5,0,0,,,8
2023-11-08,S006,P007,8,43,2023-11-24,19,0,0,,,32
2023-11-09,S006,P007,32,0,,16,0,0,,,16
2023-11-10,S006,P007,16,34,2023-11-25,12,0,0,,,38
2023-11-11,S006,P007,38,0,,38,0,0,,,0
2023-11-13,S006,P007,0,8,2023-11-24,8,0,0,,,0
2023-11-14,S006,P007,0,0,,0,0,0,,,0
2023-11-15,S006,P007,0,42,2023-12-01,10,0,0,,,32
2023-11-16,S006,P007,32,0,,10,0,0,,,22
2023-11-17,S006,P007,22,0,,11,5,2,1.58,2023-11-17,6
2023-11-18,S006,P007,6,0,,5,0,5,1.58,2023-11-18,1
2023-11-20,S006,P007,1,42,2023-12-03,16,0,0,,,27
2023-11-21,S006,P007,27,0,,7,0,0,,,20
2023-11-22,S006,P007,20,0,,8,0,0,,,12
2023-11-23,S006,P007,12,0,,12,0,5,1.58,2023-11-23,0
2023-11-24,S006,P007,0,62,2023-12-09,19,1,0,,,42
2023-11-25,S006,P007,42,0,,33,0,0,,,9
2023-11-27,S006,P007,9,36,2023-12-08,13,0,0,,,32
2023-11-28,S006,P007,32,0,,17,0,0,,,15
2023-11-29,S006,P007,15,103,2023-12-10,32,0,0,,,86
2023-11-30,S006,P007,86,0,,9,0,10,1.58,2023-11-30,77
2023-12-01,S006,P007,77,0,,33,0,0,,,44
2023-12-02,S006,P007,44,0,,44,0,0,,,0
2023-12-04,S006,P007,0,59,2023-12-19,20,0,0,,,39
2023-12-05,S006,P007,39,0,,12,0,0,,,27
2023-12-06,S006,P007,27,80,2023-12-21,30,0,0,,,77
2023-12-07,S006,P007,77,0,,21,0,0,,,56
2023-12-08,S006,P007,56,0,,3,0,0,,,53
2023-12-09,S006,P007,53,0,,38,0,0,,,15
2023-12-11,S006,P007,15,0,,6,0,0,,,9
2023-12-12,S006,P007,9,0,,9,0,0,,,0
2023-12-13,S006,P007,0,17,2023-12-24,9,0,0,,,8
2023-12-14,S006,P007,8,0,,4,0,0,,,4
2023-12-15,S006,P007,4,25,2023-12-27,16,0,0,,,13
2023-12-16,S006,P007,13,0,,12,0,0,,,1
2023-12-18,S006,P007,1,33,2023-12-29,16,0,0,,,18
2023-12-19,S006,P007,18,0,,17,0,0,,,1
2023-12-20,S006,P007,1,116,2024-01-01,40,0,0,,,77
2023-12-21,S006,P007,77,0,,36,0,0,,,41
2023-12-22,S006,P007,41,102,2024-01-03,30,0,0,,,113
2023-12-23,S006,P007,113,0,,47,0,0,,,66
2023-12-25,S006,P007,66,0,,6,0,0,,,60
2023-12-26,S006,P007,60,0,,3,0,0,,,57
2023-12-27,S006,P007,57,0,,8,0,0,,,49
2023-12-28,S006,P007,49,0,,27,0,0,,,22
2023-12-29,S006,P007,22,43,2024-01-14,21,0,0,,,44
2023-12-30,S006,P007,44,0,,21,0,0,,,23
2023-01-02,S006,P021,0,19,2023-01-05,10,0,0,,,9
2023-01-03,S006,P021,9,0,,9,0,0,,,0
2023-01-04,S006,P021,0,16,2023-01-06,6,0,0,,,10
2023-01-05,S006,P021,10,0,,10,0,0,,,0
2023-01-06,S006,P021,0,38,2023-01-08,11,0,0,,,27
2023-01-07,S006,P021,27,0,,27,0,0,,,0
2023-01-09,S006,P021,0,48,2023-01-12,13,0,10,1.53,2023-01-09,35
2023-01-10,S006,P021,35,0,,35,0,0,,,0
2023-01-11,S006,P021,0,45,2023-01-13,23,0,0,,,22
2023-01-12,S006,P021,22,0,,22,0,0,,,0
2023-01-13,S006,P021,0,183,2023-01-16,52,0,0,,,131
2023-01-14,S006,P021,131,0,,36,0,5,1.53,2023-01-14,95
2023-01-16,S006,P021,95,0,,12,0,0,,,83
2023-01-17,S006,P021,83,0,,21,0,0,,,62
2023-01-18,S006,P021,62,0,,29,0,0,,,33
2023-01-19,S006,P021,33,0,,33,0,0,,,0
2023-01-20,S006,P021,0,118,2023-01-22,42,0,0,,,76
2023-01-21,S006,P021,76,0,,68,0,0,,,8
2023-01-23,S006,P021,8,54,2023-01-26,35,0,0,,,27
2023-01-24,S006,P021,27,0,,25,0,0,,,2
2023-01-25,S006,P021,2,32,2023-01-27,25,0,10,1.53,2023-01-25,9
2023-01-26,S006,P021,9,0,,9,2,0,,,0
2023-01-27,S006,P021,0,22,2023-01-30,7,0,0,,,15
2023-01-28,S006,P021,15,0,,15,0,0,,,0
2023-01-30,S006,P021,0,135,2023-02-02,43,0,0,,,92
2023-01-31,S006,P021,92,0,,57,0,0,,,35
2023-02-01,S006,P021,35,42,2023-02-04,25,0,0,,,52
2023-02-02,S006,P021,52,0,,9,0,0,,,43
2023-02-03,S006,P021,43,150,2023-02-05,49,0,0,,,144
2023-02-04,S006,P021,144,0,,78,0,0,,,66
2023-02-06,S006,P021,66,178,2023-02-09,53,0,0,,,191
2023-02-07,S006,P021,191,0,,56,0,0,,,135
2023-02-08,S006,P021,135,0,,60,0,0,,,75
2023-02-09,S006,P021,75,0,,40,0,0,,,35
2023-02-10,S006,P021,35,66,2023-02-13,34,0,0,,,67
2023-02-11,S006,P021,67,0,,62,0,0,,,5
2023-02-13,S006,P021,5,78,2023-02-16,51,0,8,1.53,2023-02-13,32
2023-02-14,S006,P021,32,0,,30,0,0,,,2
2023-02-15,S006,P021,2,193,2023-02-17,52,0,0,,,143
2023-02-16,S006,P021,143,0,,34,0,0,,,109
2023-02-17,S006,P021,109,0,,40,0,0,,,69
2023-02-18,S006,P021,69,0,,69,0,4,1.53,2023-02-18,0
2023-02-20,S006,P021,0,125,2023-02-22,51,0,0,,,74
2023-02-21,S006,P021,74,0,,38,0,0,,,36
2023-02-22,S006,P021,36,123,2023-02-25,39,0,0,,,120
2023-02-23,S006,P021,120,0,,7,0,0,,,113
2023-02-24,S006,P021,113,0,,29,0,0,,,84
2023-02-25,S006,P021,84,0,,74,0,0,,,10
2023-02-27,S006,P021,10,77,2023-03-02,29,0,0,,,58
2023-02-28,S006,P021,58,0,,17,0,0,,,41
2023-03-01,S006,P021,41,102,2023-03-03,39,0,0,,,104
2023-03-02,S006,P021,104,0,,31,0,0,,,73
2023-03-03,S006,P021,73,0,,35,0,0,,,38
2023-03-04,S006,P021,38,0,,20,0,0,,,18
2023-03-06,S006,P021,18,85,2023-03-09,36,0,0,,,67
2023-03-07,S006,P021,67,0,,34,0,9,1.53,2023-03-07,33
2023-03-08,S006,P021,33,132,2023-03-10,46,0,0,,,119
2023-03-09,S006,P021,119,0,,57,0,0,,,62
2023-03-10,S006,P021,62,167,2023-03-13,49,0,0,,,180
2023-03-11,S006,P021,180,0,,66,0,0,,,114
2023-03-13,S006,P021,114,0,,56,0,0,,,58
2023-03-14,S006,P021,58,0,,58,0,0,,,0
2023-03-15,S006,P021,0,33,2023-03-18,9,0,0,,,24
2023-03-16,S006,P021,24,0,,24,0,0,,,0
2023-03-17,S006,P021,0,184,2023-03-20,51,2,5,1.53,2023-03-17,131
2023-03-18,S006,P021,131,0,,33,0,0,,,98
2023-03-20,S006,P021,98,0,,17,0,0,,,81
2023-03-21,S006,P021,81,0,,36,0,0,,,45
2023-03-22,S006,P021,45,84,2023-03-24,29,4,0,,,96
2023-03-23,S006,P021,96,0,,55,0,0,,,41
2023-03-24,S006,P021,41,108,2023-03-26,46,2,0,,,101
2023-03-25,S006,P021,101,0,,18,0,0,,,83
2023-03-27,S006,P021,83,167,2023-03-29,55,0,0,,,195
2023-03-28,S006,P021,195,0,,47,0,0,,,148
2023-03-29,S006,P021,148,0,,34,0,0,,,114
2023-03-30,S006,P021,114,0,,58,0,0,,,56
2023-03-31,S006,P021,56,109,2023-04-02,32,0,0,,,133
2023-04-01,S006,P021,133,0,,31,0,0,,,102
2023-04-03,S006,P021,102,0,,27,0,0,,,75
2023-04-04,S006,P021,75,0,,34,0,0,,,41
2023-04-05,S006,P021,41,71,2023-04-08,34,0,0,,,78
2023-04-06,S006,P021,78,0,,29,0,0,,,49
2023-04-07,S006,P021,49,0,,7,0,0,,,42
2023-04-08,S006,P021,42,0,,42,0,1,1.53,2023-04-08,0
2023-04-10,S006,P021,0,36,2023-04-13,19,0,10,1.53,2023-04-10,17
2023-04-11,S006,P021,17,0,,17,0,0,,,0
2023-04-12,S006,P021,0,19,2023-04-15,10,0,7,1.53,2023-04-12,9
2023-04-13,S006,P021,9,0,,9,0,0,,,0
2023-04-14,S006,P021,0,15,2023-04-16,8,0,0,,,7
2023-04-15,S006,P021,7,0,,7,0,0,,,0
2023-04-17,S006,P021,0,56,2023-04-20,33,0,0,,,23
2023-04-18,S006,P021,23,0,,20,0,0,,,3
2023-04-19,S006,P021,3,185,2023-04-21,56,0,0,,,132
2023-04-20,S006,P021,132,0,,52,0,0,,,80
2023-04-21,S006,P021,80,109,2023-04-23,55,0,0,,,134
2023-04-22,S006,P021,134,0,,56,0,0,,,78
2023-04-24,S006,P021,78,123,2023-04-27,50,0,0,,,151
2023-04-25,S006,P021,151,0,,44,0,0,,,107
2023-04-26,S006,P021,107,0,,33,0,0,,,74
2023-04-27,S006,P021,74,0,,47,0,0,,,27
2023-04-28,S006,P021,27,0,,8,0,0,,,19
2023-04-29,S006,P021,19,0,,15,0,0,,,4
2023-05-01,S006,P021,4,10,2023-05-03,6,0,0,,,8
2023-05-02,S006,P021,8,0,,6,0,0,,,2
2023-05-03,S006,P021,2,157,2023-05-06,52,0,0,,,107
2023-05-04,S006,P021,107,0,,17,0,0,,,90
2023-05-05,S006,P021,90,0,,39,0,0,,,51
2023-05-06,S006,P021,51,0,,47,0,0,,,4
2023-05-08,S006,P021,4,125,2023-05-10,39,0,0,,,90
2023-05-09,S006,P021,90,0,,15,0,2,1.53,2023-05-09,75
2023-05-10,S006,P021,75,0,,13,0,0,,,62
2023-05-11,S006,P021,62,0,,18,0,0,,,44
2023-05-12,S006,P021,44,0,,21,0,0,,,23
2023-05-13,S006,P021,23,0,,15,0,0,,,8
2023-05-15,S006,P021,8,18,2023-05-18,12,0,0,,,14
2023-05-16,S006,P021,14,0,,14,0,0,,,0
2023-05-17,S006,P021,0,11,2023-05-20,11,0,0,,,0
2023-05-18,S006,P021,0,0,,0,0,0,,,0
2023-05-19,S006,P021,0,49,2023-05-21,38,0,0,,,11
2023-05-20,S006,P021,11,0,,11,0,8,1.53,2023-05-20,0
2023-05-22,S006,P021,0,85,2023-05-25,28,0,0,,,57
2023-05-23,S006,P021,57,0,,51,0,0,,,6
2023-05-24,S006,P021,6,63,2023-05-27,14,4,0,,,51
2023-05-25,S006,P021,51,0,,45,0,6,1.53,2023-05-25,6
2023-05-26,S006,P021,6,172,2023-05-28,52,0,0,,,126
2023-05-27,S006,P021,126,0,,46,0,3,1.53,2023-05-27,80
2023-05-29,S006,P021,80,0,,9,0,0,,,71
2023-05-30,S006,P021,71,0,,55,0,0,,,16
2023-05-31,S006,P021,16,51,2023-06-03,12,0,0,,,55
2023-06-01,S006,P021,55,0,,13,2,2,1.53,2023-06-01,40
2023-06-02,S006,P021,40,120,2023-06-04,48,0,0,,,112
2023-06-03,S006,P021,112,0,,43,0,0,,,69
2023-06-05,S006,P021,69,114,2023-06-08,43,0,4,1.53,2023-06-05,140
2023-06-06,S006,P021,140,0,,59,0,0,,,81
2023-06-07,S006,P021,81,0,,13,0,0,,,68
2023-06-08,S006,P021,68,0,,43,0,0,,,25
2023-06-09,S006,P021,25,61,2023-06-12,36,0,0,,,50
2023-06-10,S006,P021,50,0,,49,0,0,,,1
2023-06-12,S006,P021,1,68,2023-06-14,25,0,0,,,44
2023-06-13,S006,P021,44,0,,19,0,0,,,25
2023-06-14,S006,P021,25,0,,12,0,0,,,13
2023-06-15,S006,P021,13,0,,13,0,7,1.53,2023-06-15,0
2023-06-16,S006,P021,0,66,2023-06-18,41,0,4,1.53,2023-06-16,25
2023-06-17,S006,P021,25,0,,17,0,2,1.53,2023-06-17,8
2023-06-19,S006,P021,8,40,2023-06-22,26,0,0,,,22
2023-06-20,S006,P021,22,0,,22,0,0,,,0
2023-06-21,S006,P021,0,140,2023-06-23,43,0,0,,,97
2023-06-22,S006,P021,97,0,,19,0,0,,,78
2023-06-23,S006,P021,78,0,,36,0,0,,,42
2023-06-24,S006,P021,42,0,,42,0,2,1.53,2023-06-24,0
2023-06-26,S006,P021,0,80,2023-06-28,43,0,0,,,37
2023-06-27,S006,P021,37,0,,7,0,0,,,30
2023-06-28,S006,P021,30,30,2023-06-30,20,0,0,,,40
2023-06-29,S006,P021,40,0,,11,0,0,,,29
2023-06-30,S006,P021,29,170,2023-07-03,52,0,0,,,147
2023-07-01,S006,P021,147,0,,33,0,0,,,114
2023-07-03,S006,P021,114,0,,58,0,0,,,56
2023-07-04,S006,P021,56,0,,11,0,0,,,45
2023-07-05,S006,P021,45,79,2023-07-08,40,0,0,,,84
2023-07-06,S006,P021,84,0,,61,0,0,,,23
2023-07-07,S006,P021,23,73,2023-07-09,51,0,0,,,45
2023-07-08,S006,P021,45,0,,45,0,0,,,0
2023-07-10,S006,P021,0,135,2023-07-12,47,0,0,,,88
2023-07-11,S006,P021,88,0,,55,0,0,,,33
2023-07-12,S006,P021,33,0,,17,0,0,,,16
2023-07-13,S006,P021,16,0,,16,0,0,,,0
2023-07-14,S006,P021,0,15,2023-07-17,5,0,0,,,10
2023-07-15,S006,P021,10,0,,10,0,0,,,0
2023-07-17,S006,P021,0,122,2023-07-20,47,0,0,,,75
2023-07-18,S006,P021,75,0,,12,0,0,,,63
2023-07-19,S006,P021,63,0,,18,0,0,,,45
2023-07-20,S006,P021,45,0,,36,0,0,,,9
2023-07-21,S006,P021,9,98,2023-07-24,36,0,0,,,71
2023-07-22,S006,P021,71,0,,71,0,0,,,0
2023-07-24,S006,P021,0,180,2023-07-26,46,0,0,,,134
2023-07-25,S006,P021,134,0,,20,0,0,,,114
2023-07-26,S006,P021,114,0,,22,0,0,,,92
2023-07-27,S006,P021,92,0,,22,0,0,,,70
2023-07-28,S006,P021,70,134,2023-07-30,47,0,0,,,157
2023-07-29,S006,P021,157,0,,85,2,0,,,70
2023-07-31,S006,P021,70,84,2023-08-02,34,0,0,,,120
2023-08-01,S006,P021,120,0,,54,0,0,,,66
2023-08-02,S006,P021,66,0,,24,0,0,,,42
2023-08-03,S006,P021,42,0,,42,0,0,,,0
2023-08-04,S006,P021,0,198,2023-08-07,55,0,9,1.53,2023-08-04,143
2023-08-05,S006,P021,143,0,,24,0,0,,,119
2023-08-07,S006,P021,119,0,,17,0,0,,,102
2023-08-08,S006,P021,102,0,,44,0,10,1.53,2023-08-08,58
2023-08-09,S006,P021,58,89,2023-08-11,42,0,0,,,105
2023-08-10,S006,P021,105,0,,39,0,0,,,66
2023-08-11,S006,P021,66,114,2023-08-13,47,0,0,,,133
2023-08-12,S006,P021,133,0,,77,0,0,,,56
2023-08-14,S006,P021,56,106,2023-08-17,54,0,0,,,108
2023-08-15,S006,P021,108,0,,43,0,0,,,65
2023-08-16,S006,P021,65,0,,25,0,8,1.53,2023-08-16,40
2023-08-17,S006,P021,40,0,,15,0,0,,,25
2023-08-18,S006,P021,25,100,2023-08-20,37,4,5,1.53,2023-08-18,84
2023-08-19,S006,P021,84,0,,44,0,0,,,40
2023-08-21,S006,P021,40,0,,11,0,0,,,29
2023-08-22,S006,P021,29,0,,27,0,0,,,2
2023-08-23,S006,P021,2,77,2023-08-25,36,0,0,,,43
2023-08-24,S006,P021,43,0,,31,0,0,,,12
2023-08-25,S006,P021,12,138,2023-08-27,38,0,0,,,112
2023-08-26,S006,P021,112,0,,21,0,0,,,91
2023-08-28,S006,P021,91,0,,26,0,0,,,65
2023-08-29,S006,P021,65,0,,55,0,0,,,10
2023-08-30,S006,P021,10,20,2023-09-01,11,0,0,,,19
2023-08-31,S006,P021,19,0,,17,0,0,,,2
2023-09-01,S006,P021,2,38,2023-09-03,22,0,0,,,18
2023-09-02,S006,P021,18,0,,18,0,0,,,0
2023-09-04,S006,P021,0,21,2023-09-07,19,0,0,,,2
2023-09-05,S006,P021,2,0,,2,0,0,,,0
2023-09-06,S006,P021,0,166,2023-09-09,55,0,0,,,111
2023-09-07,S006,P021,111,0,,60,0,0,,,51
2023-09-08,S006,P021,51,90,2023-09-10,52,0,0,,,89
2023-09-09,S006,P021,89,0,,66,0,0,,,23
2023-09-11,S006,P021,23,177,2023-09-13,49,0,0,,,151
2023-09-12,S006,P021,151,0,,45,0,0,,,106
2023-09-13,S006,P021,106,0,,51,0,0,,,55
2023-09-14,S006,P021,55,0,,37,0,0,,,18
2023-09-15,S006,P021,18,42,2023-09-18,21,0,0,,,39
2023-09-16,S006,P021,39,0,,39,4,0,,,0
2023-09-18,S006,P021,0,92,2023-09-21,33,0,0,,,59
2023-09-19,S006,P021,59,0,,57,0,0,,,2
2023-09-20,S006,P021,2,132,2023-09-22,49,0,0,,,85
2023-09-21,S006,P021,85,0,,28,0,0,,,57
2023-09-22,S006,P021,57,0,,13,2,0,,,42
2023-09-23,S006,P021,42,0,,17,0,0,,,25
2023-09-25,S006,P021,25,149,2023-09-27,49,0,0,,,125
2023-09-26,S006,P021,125,0,,29,0,10,1.53,2023-09-26,96
2023-09-27,S006,P021,96,0,,44,0,0,,,52
2023-09-28,S006,P021,52,0,,25,0,0,,,27
2023-09-29,S006,P021,27,62,2023-10-01,31,0,0,,,58
2023-09-30,S006,P021,58,0,,31,0,0,,,27
2023-10-02,S006,P021,27,89,2023-10-05,28,5,0,,,83
2023-10-03,S006,P021,83,0,,19,0,0,,,64
2023-10-04,S006,P021,64,91,2023-10-06,50,0,0,,,105
2023-10-05,S006,P021,105,0,,59,0,0,,,46
2023-10-06,S006,P021,46,89,2023-10-09,39,0,2,1.53,2023-10-06,96
2023-10-07,S006,P021,96,0,,61,0,0,,,35
2023-10-09,S006,P021,35,0,,14,0,0,,,21
2023-10-10,S006,P021,21,0,,21,0,0,,,0
2023-10-11,S006,P021,0,110,2023-10-14,36,0,0,,,74
2023-10-12,S006,P021,74,0,,11,0,0,,,63
2023-10-13,S006,P021,63,0,,19,0,0,,,44
2023-10-14,S006,P021,44,0,,42,0,0,,,2
2023-10-16,S006,P021,2,55,2023-10-18,34,0,0,,,23
2023-10-17,S006,P021,23,0,,13,0,0,,,10
2023-10-18,S006,P021,10,81,2023-10-21,41,0,0,,,50
2023-10-19,S006,P021,50,0,,8,0,0,,,42
2023-10-20,S006,P021,42,94,2023-10-22,25,0,0,,,111
2023-10-21,S006,P021,111,0,,64,1,0,,,46
2023-10-23,S006,P021,46,0,,19,5,0,,,22
2023-10-24,S006,P021,22,0,,10,0,0,,,12
2023-10-25,S006,P021,12,67,2023-10-28,43,0,0,,,36
2023-10-26,S006,P021,36,0,,33,0,0,,,3
2023-10-27,S006,P021,3,62,2023-10-30,33,0,0,,,32
2023-10-28,S006,P021,32,0,,31,4,0,,,0
2023-10-30,S006,P021,0,56,2023-11-01,21,0,0,,,35
2023-10-31,S006,P021,35,0,,35,0,7,1.53,2023-10-31,0
2023-11-01,S006,P021,0,76,2023-11-03,26,0,0,,,50
2023-11-02,S006,P021,50,0,,48,0,10,1.53,2023-11-02,2
2023-11-03,S006,P021,2,115,2023-11-06,45,0,0,,,72
2023-11-04,S006,P021,72,0,,72,0,0,,,0
2023-11-06,S006,P021,0,15,2023-11-08,7,5,0,,,3
2023-11-07,S006,P021,3,0,,3,0,0,,,0
2023-11-08,S006,P021,0,78,2023-11-11,32,0,0,,,46
2023-11-09,S006,P021,46,0,,41,0,0,,,5
2023-11-10,S006,P021,5,181,2023-11-12,45,0,0,,,141
2023-11-11,S006,P021,141,0,,41,0,0,,,100
2023-11-13,S006,P021,100,0,,28,0,0,,,72
2023-11-14,S006,P021,72,0,,46,0,0,,,26
2023-11-15,S006,P021,26,122,2023-11-17,38,0,0,,,110
2023-11-16,S006,P021,110,0,,25,0,0,,,85
2023-11-17,S006,P021,85,0,,8,0,0,,,77
2023-11-18,S006,P021,77,0,,13,0,0,,,64
2023-11-20,S006,P021,64,0,,32,0,0,,,32
2023-11-21,S006,P021,32,0,,32,0,0,,,0
2023-11-22,S006,P021,0,28,2023-11-25,16,0,0,,,12
2023-11-23,S006,P021,12,0,,11,1,0,,,0
2023-11-24,S006,P021,0,104,2023-11-26,54,0,0,,,50
2023-11-25,S006,P021,50,0,,48,0,0,,,2
2023-11-27,S006,P021,2,116,2023-11-30,37,0,5,1.53,2023-11-27,81
2023-11-28,S006,P021,81,0,,13,0,0,,,68
2023-11-29,S006,P021,68,0,,29,0,0,,,39
2023-11-30,S006,P021,39,0,,39,0,0,,,0
2023-12-01,S006,P021,0,105,2023-12-04,28,0,0,,,77
2023-12-02,S006,P021,77,0,,76,0,0,,,1
2023-12-04,S006,P021,1,10,2023-12-06,4,0,0,,,7
2023-12-05,S006,P021,7,0,,7,0,0,,,0
2023-12-06,S006,P021,0,21,2023-12-08,13,0,0,,,8
2023-12-07,S006,P021,8,0,,8,0,0,,,0
2023-12-08,S006,P021,0,80,2023-12-10,20,0,0,,,60
2023-12-09,S006,P021,60,0,,14,0,0,,,46
2023-12-11,S006,P021,46,159,2023-12-13,50,0,0,,,155
2023-12-12,S006,P021,155,0,,40,0,0,,,115
2023-12-13,S006,P021,115,0,,16,0,6,1.53,2023-12-13,99
2023-12-14,S006,P021,99,0,,38,0,0,,,61
2023-12-15,S006,P021,61,0,,14,0,0,,,47
2023-12-16,S006,P021,47,0,,36,2,0,,,9
2023-12-18,S006,P021,9,77,2023-12-20,55,0,0,,,31
2023-12-19,S006,P021,31,0,,31,0,0,,,0
2023-12-20,S006,P021,0,64,2023-12-23,25,0,0,,,39
2023-12-21,S006,P021,39,0,,16,0,0,,,23
2023-12-22,S006,P021,23,75,2023-12-24,23,0,0,,,75
2023-12-23,S006,P021,75,0,,75,0,0,,,0
2023-12-25,S006,P021,0,20,2023-12-28,9,0,0,,,11
2023-12-26,S006,P021,11,0,,2,0,0,,,9
2023-12-27,S006,P021,9,48,2023-12-29,15,0,0,,,42
2023-12-28,S006,P021,42,0,,39,0,0,,,3
2023-12-29,S006,P021,3,90,2024-01-01,51,0,0,,,42
2023-12-30,S006,P021,42,0,,42,0,0,,,0
2023-01-02,S006,P037,0,44,2023-01-03,22,0,0,,,22
2023-01-03,S006,P037,22,0,,20,0,0,,,2
2023-01-04,S006,P037,2,44,2023-01-05,16,0,10,2.62,2023-01-04,30
2023-01-05,S006,P037,30,0,,30,0,0,,,0
2023-01-06,S006,P037,0,117,2023-01-07,47,0,0,,,70
2023-01-07,S006,P037,70,0,,59,0,0,,,11
2023-01-09,S006,P037,11,84,2023-01-10,26,0,0,,,69
2023-01-10,S006,P037,69,0,,8,0,0,,,61
2023-01-11,S006,P037,61,212,2023-01-13,58,0,0,,,215
2023-01-12,S006,P037,215,0,,19,0,0,,,196
2023-01-13,S006,P037,196,0,,30,0,0,,,166
2023-01-14,S006,P037,166,0,,35,0,0,,,131
2023-01-16,S006,P037,131,0,,31,0,0,,,100
2023-01-17,S006,P037,100,0,,12,0,0,,,88
2023-01-18,S006,P037,88,0,,44,0,0,,,44
2023-01-19,S006,P037,44,0,,27,0,0,,,17
2023-01-20,S006,P037,17,164,2023-01-22,48,0,0,,,133
2023-01-21,S006,P037,133,0,,23,0,0,,,110
2023-01-23,S006,P037,110,0,,12,0,0,,,98
2023-01-24,S006,P037,98,0,,22,0,0,,,76
2023-01-25,S006,P037,76,0,,37,4,0,,,35
2023-01-26,S006,P037,35,0,,35,0,0,,,0
2023-01-27,S006,P037,0,122,2023-01-29,35,0,0,,,87
2023-01-28,S006,P037,87,0,,68,0,0,,,19
2023-01-30,S006,P037,19,72,2023-01-31,41,0,0,,,50
2023-01-31,S006,P037,50,0,,34,0,0,,,16
2023-02-01,S006,P037,16,82,2023-02-03,50,0,0,,,48
2023-02-02,S006,P037,48,0,,36,0,0,,,12
2023-02-03,S006,P037,12,57,2023-02-04,19,0,0,,,50
2023-02-04,S006,P037,50,0,,50,0,0,,,0
2023-02-06,S006,P037,0,83,2023-02-08,24,0,0,,,59
2023-02-07,S006,P037,59,0,,15,0,0,,,44
2023-02-08,S006,P037,44,135,2023-02-10,42,0,10,2.62,2023-02-08,137
2023-02-09,S006,P037,137,0,,23,0,0,,,114
2023-02-10,S006,P037,114,0,,36,1,0,,,77
2023-02-11,S006,P037,77,0,,44,0,0,,,33
2023-02-13,S006,P037,33,137,2023-02-15,58,0,0,,,112
2023-02-14,S006,P037,112,0,,33,0,0,,,79
2023-02-15,S006,P037,79,0,,31,0,0,,,48
2023-02-16,S006,P037,48,0,,43,0,0,,,5
2023-02-17,S006,P037,5,26,2023-02-18,8,0,0,,,23
2023-02-18,S006,P037,23,0,,21,0,0,,,2
2023-02-20,S006,P037,2,48,2023-02-22,20,0,0,,,30
2023-02-21,S006,P037,30,0,,29,0,0,,,1
2023-02-22,S006,P037,1,31,2023-02-24,14,0,0,,,18
2023-02-23,S006,P037,18,0,,18,0,0,,,0
2023-02-24,S006,P037,0,110,2023-02-25,63,0,0,,,47
2023-02-25,S006,P037,47,0,,47,0,0,,,0
2023-02-27,S006,P037,0,125,2023-03-01,37,0,0,,,88
2023-02-28,S006,P037,88,0,,39,0,0,,,49
