date,store_id,temperature_high_c,temperature_low_c,precipitation_mm,day_of_week,is_holiday,school_holidays,local_events,competitor_promotion
2023-08-11,S005,24,18,14.6,Friday,False,True,False,True
2023-08-11,S006,24,18,14.6,Friday,False,True,False,False
2023-08-12,S001,24,14,0.0,Saturday,False,True,False,False
2023-08-12,S002,24,14,0.0,Saturday,False,True,False,True
2023-08-12,S003,24,14,0.0,Saturday,False,True,False,True
2023-08-12,S004,24,14,0.0,Saturday,False,True,False,False
2023-08-12,S005,24,14,0.0,Saturday,False,True,False,False
2023-08-12,S006,24,14,0.0,Saturday,False,True,False,False
2023-08-13,S001,20,13,11.2,Sunday,False,True,False,False
2023-08-13,S002,20,13,11.2,Sunday,False,True,False,False
2023-08-13,S003,20,13,11.2,Sunday,False,True,False,True
2023-08-13,S004,20,13,11.2,Sunday,False,True,False,False
2023-08-13,S005,20,13,11.2,Sunday,False,True,False,True
2023-08-13,S006,20,13,11.2,Sunday,False,True,False,False
2023-08-14,S001,23,18,10.3,Monday,False,True,False,False
2023-08-14,S002,23,18,10.3,Monday,False,True,False,False
2023-08-14,S003,23,18,10.3,Monday,False,True,False,False
2023-08-14,S004,23,18,10.3,Monday,False,True,False,False
2023-08-14,S005,23,18,10.3,Monday,False,True,False,False
2023-08-14,S006,23,18,10.3,Monday,False,True,False,False
2023-08-15,S001,28,18,6.7,Tuesday,False,True,False,False
2023-08-15,S002,28,18,6.7,Tuesday,False,True,False,True
2023-08-15,S003,28,18,6.7,Tuesday,False,True,False,False
2023-08-15,S004,28,18,6.7,Tuesday,False,True,False,False
2023-08-15,S005,28,18,6.7,Tuesday,False,True,False,False
2023-08-15,S006,28,18,6.7,Tuesday,False,True,False,False
2023-08-16,S001,23,16,0.0,Wednesday,False,True,False,False
2023-08-16,S002,23,16,0.0,Wednesday,False,True,False,False
2023-08-16,S003,23,16,0.0,Wednesday,False,True,False,False
2023-08-16,S004,23,16,0.0,Wednesday,False,True,False,False
2023-08-16,S005,23,16,0.0,Wednesday,False,True,False,True
2023-08-16,S006,23,16,0.0,Wednesday,False,True,False,True
2023-08-17,S001,24,17,0.0,Thursday,False,True,False,False
2023-08-17,S002,24,17,0.0,Thursday,False,True,False,False
2023-08-17,S003,24,17,0.0,Thursday,False,True,False,False
2023-08-17,S004,24,17,0.0,Thursday,False,True,False,False
2023-08-17,S005,24,17,0.0,Thursday,False,True,False,False
2023-08-17,S006,24,17,0.0,Thursday,False,True,False,False
2023-08-18,S001,27,14,0.0,Friday,False,True,False,False
2023-08-18,S002,27,14,0.0,Friday,False,True,False,False
2023-08-18,S003,27,14,0.0,Friday,False,True,False,False
2023-08-18,S004,27,14,0.0,Friday,False,True,False,False
2023-08-18,S005,27,14,0.0,Friday,False,True,False,False
2023-08-18,S006,27,14,0.0,Friday,False,True,False,False
2023-08-19,S001,29,19,0.0,Saturday,False,True,False,False
2023-08-19,S002,29,19,0.0,Saturday,False,True,False,False
2023-08-19,S003,29,19,0.0,Saturday,False,True,False,False
2023-08-19,S004,29,19,0.0,Saturday,False,True,False,False
2023-08-19,S005,29,19,0.0,Saturday,False,True,False,False
2023-08-19,S006,29,19,0.0,Saturday,False,True,False,False
2023-08-20,S001,21,20,19.2,Sunday,False,True,False,True
2023-08-20,S002,21,20,19.2,Sunday,False,True,False,False
2023-08-20,S003,21,20,19.2,Sunday,False,True,False,False
2023-08-20,S004,21,20,19.2,Sunday,False,True,False,False
2023-08-20,S005,21,20,19.2,Sunday,False,True,False,False
2023-08-20,S006,21,20,19.2,Sunday,False,True,False,False
2023-08-21,S001,19,18,0.0,Monday,False,True,False,True
2023-08-21,S002,19,18,0.0,Monday,False,True,False,False
2023-08-21,S003,19,18,0.0,Monday,False,True,False,False
2023-08-21,S004,19,18,0.0,Monday,False,True,False,False
2023-08-21,S005,19,18,0.0,Monday,False,True,False,False
2023-08-21,S006,19,18,0.0,Monday,False,True,False,False
2023-08-22,S001,25,19,0.0,Tuesday,False,True,False,False
2023-08-22,S002,25,19,0.0,Tuesday,False,True,False,False
2023-08-22,S003,25,19,0.0,Tuesday,False,True,False,False
2023-08-22,S004,25,19,0.0,Tuesday,False,True,False,False
2023-08-22,S005,25,19,0.0,Tuesday,False,True,False,True
2023-08-22,S006,25,19,0.0,Tuesday,False,True,False,False
2023-08-23,S001,29,20,0.0,Wednesday,False,True,False,False
2023-08-23,S002,29,20,0.0,Wednesday,False,True,False,True
2023-08-23,S003,29,20,0.0,Wednesday,False,True,False,False
2023-08-23,S004,29,20,0.0,Wednesday,False,True,False,False
2023-08-23,S005,29,20,0.0,Wednesday,False,True,False,False
2023-08-23,S006,29,20,0.0,Wednesday,False,True,False,False
2023-08-24,S001,27,18,0.0,Thursday,False,True,False,False
2023-08-24,S002,27,18,0.0,Thursday,False,True,False,False
2023-08-24,S003,27,18,0.0,Thursday,False,True,False,True
2023-08-24,S004,27,18,0.0,Thursday,False,True,False,True
2023-08-24,S005,27,18,0.0,Thursday,False,True,False,False
2023-08-24,S006,27,18,0.0,Thursday,False,True,False,False
2023-08-25,S001,26,15,0.0,Friday,False,True,False,False
2023-08-25,S002,26,15,0.0,Friday,False,True,False,False
2023-08-25,S003,26,15,0.0,Friday,False,True,False,False
2023-08-25,S004,26,15,0.0,Friday,False,True,False,False
2023-08-25,S005,26,15,0.0,Friday,False,True,False,False
2023-08-25,S006,26,15,0.0,Friday,False,True,False,True
2023-08-26,S001,19,16,0.0,Saturday,False,False,False,False
2023-08-26,S002,19,16,0.0,Saturday,False,False,False,True
2023-08-26,S003,19,16,0.0,Saturday,False,False,False,False
2023-08-26,S004,19,16,0.0,Saturday,False,False,False,True
2023-08-26,S005,19,16,0.0,Saturday,False,False,False,False
2023-08-26,S006,19,16,0.0,Saturday,False,False,False,False
2023-08-27,S001,21,20,0.0,Sunday,False,False,False,False
2023-08-27,S002,21,20,0.0,Sunday,False,False,False,False
2023-08-27,S003,21,20,0.0,Sunday,False,False,False,False
2023-08-27,S004,21,20,0.0,Sunday,False,False,False,False
2023-08-27,S005,21,20,0.0,Sunday,False,False,False,False
2023-08-27,S006,21,20,0.0,Sunday,False,False,False,False
2023-08-28,S001,19,12,0.0,Monday,False,False,False,False
2023-08-28,S002,19,12,0.0,Monday,False,False,False,False
2023-08-28,S003,19,12,0.0,Monday,False,False,False,False
2023-08-28,S004,19,12,0.0,Monday,False,False,False,False
2023-08-28,S005,19,12,0.0,Monday,False,False,False,False
2023-08-28,S006,19,12,0.0,Monday,False,False,False,False
2023-08-29,S001,20,17,0.0,Tuesday,False,False,False,False
2023-08-29,S002,20,17,0.0,Tuesday,False,False,False,False
2023-08-29,S003,20,17,0.0,Tuesday,False,False,False,False
2023-08-29,S004,20,17,0.0,Tuesday,False,False,False,False
2023-08-29,S005,20,17,0.0,Tuesday,False,False,False,False
2023-08-29,S006,20,17,0.0,Tuesday,False,False,False,False
2023-08-30,S001,18,15,0.0,Wednesday,False,False,False,False
2023-08-30,S002,18,15,0.0,Wednesday,False,False,False,True
2023-08-30,S003,18,15,0.0,Wednesday,False,False,False,False
2023-08-30,S004,18,15,0.0,Wednesday,False,False,False,False
2023-08-30,S005,18,15,0.0,Wednesday,False,False,False,False
2023-08-30,S006,18,15,0.0,Wednesday,False,False,False,False
2023-08-31,S001,27,13,0.0,Thursday,False,False,False,False
2023-08-31,S002,27,13,0.0,Thursday,False,False,False,False
2023-08-31,S003,27,13,0.0,Thursday,False,False,False,False
2023-08-31,S004,27,13,0.0,Thursday,False,False,False,True
2023-08-31,S005,27,13,0.0,Thursday,False,False,False,False
2023-08-31,S006,27,13,0.0,Thursday,False,False,False,False
2023-09-01,S001,15,5,0.0,Friday,False,False,False,False
2023-09-01,S002,15,5,0.0,Friday,False,False,False,False
2023-09-01,S003,15,5,0.0,Friday,False,False,False,False
2023-09-01,S004,15,5,0.0,Friday,False,False,False,False
2023-09-01,S005,15,5,0.0,Friday,False,False,False,False
2023-09-01,S006,15,5,0.0,Friday,False,False,False,False
2023-09-02,S001,16,4,0.0,Saturday,False,False,False,False
2023-09-02,S002,16,4,0.0,Saturday,False,False,False,False
2023-09-02,S003,16,4,0.0,Saturday,False,False,False,False
2023-09-02,S004,16,4,0.0,Saturday,False,False,False,False
2023-09-02,S005,16,4,0.0,Saturday,False,False,False,True
2023-09-02,S006,16,4,0.0,Saturday,False,False,False,False
2023-09-03,S001,7,8,10.7,Sunday,False,False,False,False
2023-09-03,S002,7,8,10.7,Sunday,False,False,False,False
2023-09-03,S003,7,8,10.7,Sunday,False,False,False,False
2023-09-03,S004,7,8,10.7,Sunday,False,False,False,False
2023-09-03,S005,7,8,10.7,Sunday,False,False,False,False
2023-09-03,S006,7,8,10.7,Sunday,False,False,False,False
2023-09-04,S001,7,8,5.2,Monday,False,False,False,False
2023-09-04,S002,7,8,5.2,Monday,False,False,False,False
2023-09-04,S003,7,8,5.2,Monday,False,False,False,False
2023-09-04,S004,7,8,5.2,Monday,False,False,False,False
2023-09-04,S005,7,8,5.2,Monday,False,False,False,False
2023-09-04,S006,7,8,5.2,Monday,False,False,False,False
2023-09-05,S001,8,6,0.0,Tuesday,False,False,False,False
2023-09-05,S002,8,6,0.0,Tuesday,False,False,False,False
2023-09-05,S003,8,6,0.0,Tuesday,False,False,False,False
2023-09-05,S004,8,6,0.0,Tuesday,False,False,False,False
2023-09-05,S005,8,6,0.0,Tuesday,False,False,False,False
2023-09-05,S006,8,6,0.0,Tuesday,False,False,False,False
2023-09-06,S001,6,9,13.7,Wednesday,False,False,False,False
2023-09-06,S002,6,9,13.7,Wednesday,False,False,False,False
2023-09-06,S003,6,9,13.7,Wednesday,False,False,False,False
2023-09-06,S004,6,9,13.7,Wednesday,False,False,False,False
2023-09-06,S005,6,9,13.7,Wednesday,False,False,False,False
2023-09-06,S006,6,9,13.7,Wednesday,False,False,False,False
2023-09-07,S001,17,7,0.0,Thursday,False,False,False,True
2023-09-07,S002,17,7,0.0,Thursday,False,False,False,True
2023-09-07,S003,17,7,0.0,Thursday,False,False,False,False
2023-09-07,S004,17,7,0.0,Thursday,False,False,False,False
2023-09-07,S005,17,7,0.0,Thursday,False,False,False,False
2023-09-07,S006,17,7,0.0,Thursday,False,False,False,False
2023-09-08,S001,5,7,0.0,Friday,False,False,False,False
2023-09-08,S002,5,7,0.0,Friday,False,False,False,True
2023-09-08,S003,5,7,0.0,Friday,False,False,False,False
2023-09-08,S004,5,7,0.0,Friday,False,False,False,False
2023-09-08,S005,5,7,0.0,Friday,False,False,False,False
2023-09-08,S006,5,7,0.0,Friday,False,False,False,False
2023-09-09,S001,12,4,14.7,Saturday,False,False,False,False
2023-09-09,S002,12,4,14.7,Saturday,False,False,False,False
2023-09-09,S003,12,4,14.7,Saturday,False,False,False,False
2023-09-09,S004,12,4,14.7,Saturday,False,False,False,False
2023-09-09,S005,12,4,14.7,Saturday,False,False,False,False
2023-09-09,S006,12,4,14.7,Saturday,False,False,False,False
2023-09-10,S001,10,9,0.0,Sunday,False,False,False,False
2023-09-10,S002,10,9,0.0,Sunday,False,False,False,True
2023-09-10,S003,10,9,0.0,Sunday,False,False,False,False
2023-09-10,S004,10,9,0.0,Sunday,False,False,False,False
2023-09-10,S005,10,9,0.0,Sunday,False,False,False,True
2023-09-10,S006,10,9,0.0,Sunday,False,False,False,False
2023-09-11,S001,9,9,0.0,Monday,False,False,False,False
2023-09-11,S002,9,9,0.0,Monday,False,False,False,False
2023-09-11,S003,9,9,0.0,Monday,False,False,False,False
2023-09-11,S004,9,9,0.0,Monday,False,False,False,False
2023-09-11,S005,9,9,0.0,Monday,False,False,False,False
2023-09-11,S006,9,9,0.0,Monday,False,False,False,False
2023-09-12,S001,15,1,13.5,Tuesday,False,False,False,False
2023-09-12,S002,15,1,13.5,Tuesday,False,False,False,True
2023-09-12,S003,15,1,13.5,Tuesday,False,False,False,False
2023-09-12,S004,15,1,13.5,Tuesday,False,False,False,False
2023-09-12,S005,15,1,13.5,Tuesday,False,False,False,False
2023-09-12,S006,15,1,13.5,Tuesday,False,False,False,True
2023-09-13,S001,7,5,0.0,Wednesday,False,False,False,False
2023-09-13,S002,7,5,0.0,Wednesday,False,False,False,False
2023-09-13,S003,7,5,0.0,Wednesday,False,False,False,False
2023-09-13,S004,7,5,0.0,Wednesday,False,False,False,False
2023-09-13,S005,7,5,0.0,Wednesday,False,False,False,False
2023-09-13,S006,7,5,0.0,Wednesday,False,False,False,False
2023-09-14,S001,12,1,0.0,Thursday,False,False,False,False
2023-09-14,S002,12,1,0.0,Thursday,False,False,False,True
2023-09-14,S003,12,1,0.0,Thursday,False,False,False,False
2023-09-14,S004,12,1,0.0,Thursday,False,False,False,False
2023-09-14,S005,12,1,0.0,Thursday,False,False,False,False
2023-09-14,S006,12,1,0.0,Thursday,False,False,False,False
2023-09-15,S001,12,5,0.0,Friday,False,False,False,False
2023-09-15,S002,12,5,0.0,Friday,False,False,False,False
2023-09-15,S003,12,5,0.0,Friday,False,False,False,True
2023-09-15,S004,12,5,0.0,Friday,False,False,False,False
2023-09-15,S005,12,5,0.0,Friday,False,False,False,False
2023-09-15,S006,12,5,0.0,Friday,False,False,False,False
2023-09-16,S001,18,1,0.0,Saturday,False,False,False,False
2023-09-16,S002,18,1,0.0,Saturday,False,False,False,False
2023-09-16,S003,18,1,0.0,Saturday,False,False,False,False
2023-09-16,S004,18,1,0.0,Saturday,False,False,False,False
2023-09-16,S005,18,1,0.0,Saturday,False,False,False,False
2023-09-16,S006,18,1,0.0,Saturday,False,False,False,False
2023-09-17,S001,13,9,15.3,Sunday,False,False,False,False
2023-09-17,S002,13,9,15.3,Sunday,False,False,False,False
2023-09-17,S003,13,9,15.3,Sunday,False,False,False,False
2023-09-17,S004,13,9,15.3,Sunday,False,False,False,True
2023-09-17,S005,13,9,15.3,Sunday,False,False,False,False
2023-09-17,S006,13,9,15.3,Sunday,False,False,False,False
2023-09-18,S001,5,1,0.0,Monday,False,False,False,False
2023-09-18,S002,5,1,0.0,Monday,False,False,False,False
2023-09-18,S003,5,1,0.0,Monday,False,False,False,False
2023-09-18,S004,5,1,0.0,Monday,False,False,False,False
2023-09-18,S005,5,1,0.0,Monday,False,False,False,False
2023-09-18,S006,5,1,0.0,Monday,False,False,False,False
2023-09-19,S001,15,4,16.8,Tuesday,False,False,False,False
2023-09-19,S002,15,4,16.8,Tuesday,False,False,False,False
2023-09-19,S003,15,4,16.8,Tuesday,False,False,False,False
2023-09-19,S004,15,4,16.8,Tuesday,False,False,False,False
2023-09-19,S005,15,4,16.8,Tuesday,False,False,False,False
2023-09-19,S006,15,4,16.8,Tuesday,False,False,False,False
2023-09-20,S001,11,10,12.6,Wednesday,False,False,False,False
2023-09-20,S002,11,10,12.6,Wednesday,False,False,False,False
2023-09-20,S003,11,10,12.6,Wednesday,False,False,False,False
2023-09-20,S004,11,10,12.6,Wednesday,False,False,False,True
2023-09-20,S005,11,10,12.6,Wednesday,False,False,False,False
2023-09-20,S006,11,10,12.6,Wednesday,False,False,False,True
2023-09-21,S001,8,8,0.0,Thursday,False,False,False,True
2023-09-21,S002,8,8,0.0,Thursday,False,False,False,False
2023-09-21,S003,8,8,0.0,Thursday,False,False,False,False
2023-09-21,S004,8,8,0.0,Thursday,False,False,False,False
2023-09-21,S005,8,8,0.0,Thursday,False,False,False,False
2023-09-21,S006,8,8,0.0,Thursday,False,False,False,True
2023-09-22,S001,6,3,13.2,Friday,False,False,False,True
2023-09-22,S002,6,3,13.2,Friday,False,False,False,False
2023-09-22,S003,6,3,13.2,Friday,False,False,False,False
2023-09-22,S004,6,3,13.2,Friday,False,False,False,True
2023-09-22,S005,6,3,13.2,Friday,False,False,False,False
2023-09-22,S006,6,3,13.2,Friday,False,False,False,False
2023-09-23,S001,7,10,0.0,Saturday,False,False,False,True
2023-09-23,S002,7,10,0.0,Saturday,False,False,False,False
2023-09-23,S003,7,10,0.0,Saturday,False,False,False,True
2023-09-23,S004,7,10,0.0,Saturday,False,False,False,False
2023-09-23,S005,7,10,0.0,Saturday,False,False,False,False
2023-09-23,S006,7,10,0.0,Saturday,False,False,False,False
2023-09-24,S001,15,2,0.0,Sunday,False,False,False,False
2023-09-24,S002,15,2,0.0,Sunday,False,False,False,False
2023-09-24,S003,15,2,0.0,Sunday,False,False,False,False
2023-09-24,S004,15,2,0.0,Sunday,False,False,False,False
2023-09-24,S005,15,2,0.0,Sunday,False,False,False,True
2023-09-24,S006,15,2,0.0,Sunday,False,False,False,True
2023-09-25,S001,16,6,7.7,Monday,False,False,False,False
2023-09-25,S002,16,6,7.7,Monday,False,False,False,False
2023-09-25,S003,16,6,7.7,Monday,False,False,False,False
2023-09-25,S004,16,6,7.7,Monday,False,False,False,False
2023-09-25,S005,16,6,7.7,Monday,False,False,False,False
2023-09-25,S006,16,6,7.7,Monday,False,False,False,False
2023-09-26,S001,9,0,0.0,Tuesday,False,False,False,False
2023-09-26,S002,9,0,0.0,Tuesday,False,False,False,False
2023-09-26,S003,9,0,0.0,Tuesday,False,False,False,False
2023-09-26,S004,9,0,0.0,Tuesday,False,False,False,False
2023-09-26,S005,9,0,0.0,Tuesday,False,False,False,False
2023-09-26,S006,9,0,0.0,Tuesday,False,False,False,False
2023-09-27,S001,5,3,0.0,Wednesday,False,False,False,True
2023-09-27,S002,5,3,0.0,Wednesday,False,False,False,False
2023-09-27,S003,5,3,0.0,Wednesday,False,False,False,False
2023-09-27,S004,5,3,0.0,Wednesday,False,False,False,False
2023-09-27,S005,5,3,0.0,Wednesday,False,False,False,False
2023-09-27,S006,5,3,0.0,Wednesday,False,False,False,False
2023-09-28,S001,10,2,15.1,Thursday,False,False,False,False
2023-09-28,S002,10,2,15.1,Thursday,False,False,False,False
2023-09-28,S003,10,2,15.1,Thursday,False,False,False,False
2023-09-28,S004,10,2,15.1,Thursday,False,False,False,False
2023-09-28,S005,10,2,15.1,Thursday,False,False,False,False
2023-09-28,S006,10,2,15.1,Thursday,False,False,False,True
2023-09-29,S001,14,1,3.9,Friday,False,False,False,False
2023-09-29,S002,14,1,3.9,Friday,False,False,False,False
2023-09-29,S003,14,1,3.9,Friday,False,False,False,False
2023-09-29,S004,14,1,3.9,Friday,False,False,False,False
2023-09-29,S005,14,1,3.9,Friday,False,False,False,False
2023-09-29,S006,14,1,3.9,Friday,False,False,False,False
2023-09-30,S001,11,6,9.7,Saturday,False,False,False,False
2023-09-30,S002,11,6,9.7,Saturday,False,False,False,False
2023-09-30,S003,11,6,9.7,Saturday,False,False,False,False
2023-09-30,S004,11,6,9.7,Saturday,False,False,False,False
2023-09-30,S005,11,6,9.7,Saturday,False,False,False,False
2023-09-30,S006,11,6,9.7,Saturday,False,False,False,False
2023-10-01,S001,13,5,11.4,Sunday,False,False,True,False
2023-10-01,S002,13,5,11.4,Sunday,False,False,True,False
2023-10-01,S003,13,5,11.4,Sunday,False,False,True,True
2023-10-01,S004,13,5,11.4,Sunday,False,False,True,False
2023-10-01,S005,13,5,11.4,Sunday,False,False,True,False
2023-10-01,S006,13,5,11.4,Sunday,False,False,True,False
2023-10-02,S001,5,3,7.8,Monday,False,False,True,False
2023-10-02,S002,5,3,7.8,Monday,False,False,True,False
2023-10-02,S003,5,3,7.8,Monday,False,False,True,False
2023-10-02,S004,5,3,7.8,Monday,False,False,True,False
2023-10-02,S005,5,3,7.8,Monday,False,False,True,False
2023-10-02,S006,5,3,7.8,Monday,False,False,True,True
2023-10-03,S001,16,2,0.0,Tuesday,True,False,True,False
2023-10-03,S002,16,2,0.0,Tuesday,True,False,True,False
2023-10-03,S003,16,2,0.0,Tuesday,True,False,True,False
2023-10-03,S004,16,2,0.0,Tuesday,True,False,True,False
2023-10-03,S005,16,2,0.0,Tuesday,True,False,True,False
2023-10-03,S006,16,2,0.0,Tuesday,True,False,True,False
2023-10-04,S001,7,4,0.0,Wednesday,False,False,True,True
2023-10-04,S002,7,4,0.0,Wednesday,False,False,True,False
2023-10-04,S003,7,4,0.0,Wednesday,False,False,True,False
2023-10-04,S004,7,4,0.0,Wednesday,False,False,True,False
2023-10-04,S005,7,4,0.0,Wednesday,False,False,True,False
2023-10-04,S006,7,4,0.0,Wednesday,False,False,True,False
2023-10-05,S001,14,10,8.2,Thursday,False,False,True,False
2023-10-05,S002,14,10,8.2,Thursday,False,False,True,False
2023-10-05,S003,14,10,8.2,Thursday,False,False,True,False
2023-10-05,S004,14,10,8.2,Thursday,False,False,True,False
2023-10-05,S005,14,10,8.2,Thursday,False,False,True,False
2023-10-05,S006,14,10,8.2,Thursday,False,False,True,True
2023-10-06,S001,14,10,0.0,Friday,False,False,True,False
2023-10-06,S002,14,10,0.0,Friday,False,False,True,False
2023-10-06,S003,14,10,0.0,Friday,False,False,True,True
2023-10-06,S004,14,10,0.0,Friday,False,False,True,False
2023-10-06,S005,14,10,0.0,Friday,False,False,True,False
2023-10-06,S006,14,10,0.0,Friday,False,False,True,False
2023-10-07,S001,11,2,17.3,Saturday,False,False,True,True
2023-10-07,S002,11,2,17.3,Saturday,False,False,True,False
2023-10-07,S003,11,2,17.3,Saturday,False,False,True,False
2023-10-07,S004,11,2,17.3,Saturday,False,False,True,False
2023-10-07,S005,11,2,17.3,Saturday,False,False,True,False
2023-10-07,S006,11,2,17.3,Saturday,False,False,True,False
2023-10-08,S001,16,5,1.4,Sunday,False,False,False,False
2023-10-08,S002,16,5,1.4,Sunday,False,False,False,False
2023-10-08,S003,16,5,1.4,Sunday,False,False,False,False
2023-10-08,S004,16,5,1.4,Sunday,False,False,False,False
2023-10-08,S005,16,5,1.4,Sunday,False,False,False,False
2023-10-08,S006,16,5,1.4,Sunday,False,False,False,False
2023-10-09,S001,11,1,0.0,Monday,False,False,False,False
2023-10-09,S002,11,1,0.0,Monday,False,False,False,False
2023-10-09,S003,11,1,0.0,Monday,False,False,False,False
2023-10-09,S004,11,1,0.0,Monday,False,False,False,True
2023-10-09,S005,11,1,0.0,Monday,False,False,False,False
2023-10-09,S006,11,1,0.0,Monday,False,False,False,False
2023-10-10,S001,9,9,0.0,Tuesday,False,False,False,False
2023-10-10,S002,9,9,0.0,Tuesday,False,False,False,False
2023-10-10,S003,9,9,0.0,Tuesday,False,False,False,False
2023-10-10,S004,9,9,0.0,Tuesday,False,False,False,False
2023-10-10,S005,9,9,0.0,Tuesday,False,False,False,False
2023-10-10,S006,9,9,0.0,Tuesday,False,False,False,False
2023-10-11,S001,16,8,0.0,Wednesday,False,False,False,False
2023-10-11,S002,16,8,0.0,Wednesday,False,False,False,True
2023-10-11,S003,16,8,0.0,Wednesday,False,False,False,False
2023-10-11,S004,16,8,0.0,Wednesday,False,False,False,False
2023-10-11,S005,16,8,0.0,Wednesday,False,False,False,False
2023-10-11,S006,16,8,0.0,Wednesday,False,False,False,False
2023-10-12,S001,5,5,11.8,Thursday,False,False,False,False
2023-10-12,S002,5,5,11.8,Thursday,False,False,False,False
2023-10-12,S003,5,5,11.8,Thursday,False,False,False,True
2023-10-12,S004,5,5,11.8,Thursday,False,False,False,False
2023-10-12,S005,5,5,11.8,Thursday,False,False,False,False
2023-10-12,S006,5,5,11.8,Thursday,False,False,False,False
2023-10-13,S001,5,2,0.0,Friday,False,False,False,True
2023-10-13,S002,5,2,0.0,Friday,False,False,False,False
2023-10-13,S003,5,2,0.0,Friday,False,False,False,False
2023-10-13,S004,5,2,0.0,Friday,False,False,False,False
2023-10-13,S005,5,2,0.0,Friday,False,False,False,False
2023-10-13,S006,5,2,0.0,Friday,False,False,False,False
2023-10-14,S001,16,1,0.0,Saturday,False,False,False,False
2023-10-14,S002,16,1,0.0,Saturday,False,False,False,False
2023-10-14,S003,16,1,0.0,Saturday,False,False,False,False
2023-10-14,S004,16,1,0.0,Saturday,False,False,False,False
2023-10-14,S005,16,1,0.0,Saturday,False,False,False,True
2023-10-14,S006,16,1,0.0,Saturday,False,False,False,False
2023-10-15,S001,7,3,15.3,Sunday,False,False,False,False
2023-10-15,S002,7,3,15.3,Sunday,False,False,False,False
2023-10-15,S003,7,3,15.3,Sunday,False,False,False,False
2023-10-15,S004,7,3,15.3,Sunday,False,False,False,False
2023-10-15,S005,7,3,15.3,Sunday,False,False,False,False
2023-10-15,S006,7,3,15.3,Sunday,False,False,False,False
2023-10-16,S001,8,2,0.0,Monday,False,False,False,False
2023-10-16,S002,8,2,0.0,Monday,False,False,False,False
2023-10-16,S003,8,2,0.0,Monday,False,False,False,False
2023-10-16,S004,8,2,0.0,Monday,False,False,False,False
2023-10-16,S005,8,2,0.0,Monday,False,False,False,False
2023-10-16,S006,8,2,0.0,Monday,False,False,False,False
2023-10-17,S001,17,3,0.0,Tuesday,False,False,False,False
2023-10-17,S002,17,3,0.0,Tuesday,False,False,False,False
2023-10-17,S003,17,3,0.0,Tuesday,False,False,False,True
2023-10-17,S004,17,3,0.0,Tuesday,False,False,False,False
2023-10-17,S005,17,3,0.0,Tuesday,False,False,False,False
2023-10-17,S006,17,3,0.0,Tuesday,False,False,False,False
2023-10-18,S001,14,0,15.4,Wednesday,False,False,False,True
2023-10-18,S002,14,0,15.4,Wednesday,False,False,False,False
2023-10-18,S003,14,0,15.4,Wednesday,False,False,False,False
2023-10-18,S004,14,0,15.4,Wednesday,False,False,False,False
2023-10-18,S005,14,0,15.4,Wednesday,False,False,False,True
2023-10-18,S006,14,0,15.4,Wednesday,False,False,False,False
2023-10-19,S001,18,2,7.3,Thursday,False,False,False,False
2023-10-19,S002,18,2,7.3,Thursday,False,False,False,False
2023-10-19,S003,18,2,7.3,Thursday,False,False,False,False
2023-10-19,S004,18,2,7.3,Thursday,False,False,False,False
2023-10-19,S005,18,2,7.3,Thursday,False,False,False,False
2023-10-19,S006,18,2,7.3,Thursday,False,False,False,True
2023-10-20,S001,5,0,0.0,Friday,False,False,False,False
2023-10-20,S002,5,0,0.0,Friday,False,False,False,True
2023-10-20,S003,5,0,0.0,Friday,False,False,False,False
2023-10-20,S004,5,0,0.0,Friday,False,False,False,False
2023-10-20,S005,5,0,0.0,Friday,False,False,False,False
2023-10-20,S006,5,0,0.0,Friday,False,False,False,False
2023-10-21,S001,14,9,14.6,Saturday,False,False,False,True
2023-10-21,S002,14,9,14.6,Saturday,False,False,False,True
2023-10-21,S003,14,9,14.6,Saturday,False,False,False,False
2023-10-21,S004,14,9,14.6,Saturday,False,False,False,False
2023-10-21,S005,14,9,14.6,Saturday,False,False,False,True
2023-10-21,S006,14,9,14.6,Saturday,False,False,False,False
2023-10-22,S001,18,5,17.0,Sunday,False,False,False,True
2023-10-22,S002,18,5,17.0,Sunday,False,False,False,False
2023-10-22,S003,18,5,17.0,Sunday,False,False,False,False
2023-10-22,S004,18,5,17.0,Sunday,False,False,False,False
2023-10-22,S005,18,5,17.0,Sunday,False,False,False,False
2023-10-22,S006,18,5,17.0,Sunday,False,False,False,False
2023-10-23,S001,11,2,16.3,Monday,False,True,False,False
2023-10-23,S002,11,2,16.3,Monday,False,True,False,False
2023-10-23,S003,11,2,16.3,Monday,False,True,False,True
2023-10-23,S004,11,2,16.3,Monday,False,True,False,False
2023-10-23,S005,11,2,16.3,Monday,False,True,False,False
2023-10-23,S006,11,2,16.3,Monday,False,True,False,False
2023-10-24,S001,12,6,0.0,Tuesday,False,True,False,False
2023-10-24,S002,12,6,0.0,Tuesday,False,True,False,True
2023-10-24,S003,12,6,0.0,Tuesday,False,True,False,False
2023-10-24,S004,12,6,0.0,Tuesday,False,True,False,False
2023-10-24,S005,12,6,0.0,Tuesday,False,True,False,False
2023-10-24,S006,12,6,0.0,Tuesday,False,True,False,False
2023-10-25,S001,8,10,0.0,Wednesday,False,True,False,False
2023-10-25,S002,8,10,0.0,Wednesday,False,True,False,True
2023-10-25,S003,8,10,0.0,Wednesday,False,True,False,False
